"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","rsq_train","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","iterPar","iterNG","df.int","trial","iterations","solID","robynPareto","total_spend","mean_spend","spend_share","effect_share","roi_mean","roi_total","cpa_total","mean_response","next_unit_response"
"120","chicken",78704196.5433997,3080484757.16357,0.280557839349775,38993477.9387794,0.277297602176499,3080484757.16357,0.280557839349775,38993477.9387794,0.277297602176499,TRUE,-0.0569598866603893,0.254684607598326,0.0697399346472261,126.036341538543,12333498137.2005,0.768130233459499,16056034913.1787,1e-04,7,42,1,6,663,"6_42_7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","(Intercept)",77833391.1956511,6148837904.45644,0.560010781736419,77833391.1956511,0.553869930803002,6148837904.45644,0.560010781736419,77833391.1956511,0.553869930803002,TRUE,-0.0602644385090401,0.255082428605711,0.0360226262534506,126.986932602448,13121684892.6228,0.81722489389359,16056034913.1787,1e-04,4,34,1,7,532,"7_34_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","trend",0.0149607512378249,211857926.452671,0.0192951456605856,2681745.90446419,0.0190835629248518,211857926.452671,0.0192951456605856,2681745.90446419,0.0190835629248518,TRUE,-0.0602644385090401,0.255082428605711,0.0360226262534506,126.986932602448,13121684892.6228,0.81722489389359,16056034913.1787,1e-04,4,34,1,7,532,"7_34_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","season",0.0130429645112455,-46721116.377809,-0.00425516647420029,-591406.536427962,-0.00420850604574583,-46721116.377809,-0.00425516647420029,-591406.536427962,-0.00420850604574583,FALSE,-0.0602644385090401,0.255082428605711,0.0360226262534506,126.986932602448,13121684892.6228,0.81722489389359,16056034913.1787,1e-04,4,34,1,7,532,"7_34_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","holiday",0.0159063942085677,-175153.622011491,-1.59522690808827e-05,-10947.1013757182,-7.79006309287118e-05,-175153.622011491,-1.59522690808827e-05,-10947.1013757182,-7.79006309287118e-05,FALSE,-0.0602644385090401,0.255082428605711,0.0360226262534506,126.986932602448,13121684892.6228,0.81722489389359,16056034913.1787,1e-04,4,34,1,7,532,"7_34_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","cag_V",-0.0687659436776122,-99692312.8383307,-0.00907956444993333,0,0,-99692312.8383307,-0.00907956444993333,0,0,FALSE,-0.0602644385090401,0.255082428605711,0.0360226262534506,126.986932602448,13121684892.6228,0.81722489389359,16056034913.1787,1e-04,4,34,1,7,532,"7_34_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Influencer_S",10397770.2217444,81709156.110226,0.00744173274679222,1034293.11531932,0.00736012972596701,81709156.110226,0.00744173274679222,1034293.11531932,0.00736012972596701,TRUE,-0.0602644385090401,0.255082428605711,0.0360226262534506,126.986932602448,13121684892.6228,0.81722489389359,16056034913.1787,1e-04,4,34,1,7,532,"7_34_4",1,380139708.92,4936879.33662338,0.690898160345059,0.683435865044854,0.0885572569923063,0.214945069386112,4.65235142567364,437196.492153363,0.188056054874323
"127","Social_Media_S",439272.341471979,2647943.33395777,0.000241163751506394,33518.2700500984,0.000238519247691749,2647943.33395777,0.000241163751506394,33518.2700500984,0.000238519247691749,TRUE,-0.0602644385090401,0.255082428605711,0.0360226262534506,126.986932602448,13121684892.6228,0.81722489389359,16056034913.1787,1e-04,4,34,1,7,532,"7_34_4",1,23689500,364453.846153846,0.0430553072605701,0.0221480618474617,0.0379482135891406,0.11177708832849,8.94637724916578,13830.3723972299,0.0856155075834977
"128","Radio_S",5335170.56981851,35199336.3376337,0.00320581029543077,733319.507034036,0.00521837245400824,35199336.3376337,0.00320581029543077,733319.507034036,0.00521837245400824,TRUE,-0.0602644385090401,0.255082428605711,0.0360226262534506,126.986932602448,13121684892.6228,0.81722489389359,16056034913.1787,1e-04,4,34,1,7,532,"7_34_4",1,146381706,13307427.8181818,0.26604653239437,0.294416073107684,0.219774251626436,0.240462673236188,4.15864960054643,2924629.98981373,0.291781769134104
"129","beef",81040732.0731167,3111241008.78996,0.283358991825121,39382797.5796197,0.28025179213149,3111241008.78996,0.283358991825121,39382797.5796197,0.28025179213149,TRUE,-0.0602644385090401,0.255082428605711,0.0360226262534506,126.986932602448,13121684892.6228,0.81722489389359,16056034913.1787,1e-04,4,34,1,7,532,"7_34_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","chicken",40021779.5909186,1534951597.60727,0.139797057177359,19429767.0583199,0.138264099389663,1534951597.60727,0.139797057177359,19429767.0583199,0.138264099389663,TRUE,-0.0602644385090401,0.255082428605711,0.0360226262534506,126.986932602448,13121684892.6228,0.81722489389359,16056034913.1787,1e-04,4,34,1,7,532,"7_34_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","(Intercept)",105965619.070577,8371283906.57556,0.762421992172081,105965619.070577,0.754302557758745,8371283906.57556,0.762421992172081,105965619.070577,0.754302557758745,TRUE,-0.0619071371468591,0.255279955452335,0.0255754984003534,126.842285150124,13551866925.0534,0.844020118073319,16056034913.1787,1e-04,9,73,1,8,1161,"8_73_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","trend",0.0145290861906597,205745154.415977,0.0187384196092508,2604369.04324021,0.0185388642834746,205745154.415977,0.0187384196092508,2604369.04324021,0.0185388642834746,TRUE,-0.0619071371468591,0.255279955452335,0.0255754984003534,126.842285150124,13551866925.0534,0.844020118073319,16056034913.1787,1e-04,9,73,1,8,1161,"8_73_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","season",0.0126387896749688,-45273324.3864728,-0.00412330755427783,-573080.055524972,-0.00407939627470208,-45273324.3864728,-0.00412330755427783,-573080.055524972,-0.00407939627470208,FALSE,-0.0619071371468591,0.255279955452335,0.0255754984003534,126.842285150124,13551866925.0534,0.844020118073319,16056034913.1787,1e-04,9,73,1,8,1161,"8_73_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","holiday",0.0154126848936777,-169717.130648965,-1.54571358825226e-05,-10607.3206655603,-7.55068406071438e-05,-169717.130648965,-1.54571358825226e-05,-10607.3206655603,-7.55068406071438e-05,FALSE,-0.0619071371468591,0.255279955452335,0.0255754984003534,126.842285150124,13551866925.0534,0.844020118073319,16056034913.1787,1e-04,9,73,1,8,1161,"8_73_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","cag_V",-0.0666668664414204,-96649209.6202129,-0.00880241116689627,0,0,-96649209.6202129,-0.00880241116689627,0,0,FALSE,-0.0619071371468591,0.255279955452335,0.0255754984003534,126.842285150124,13551866925.0534,0.844020118073319,16056034913.1787,1e-04,9,73,1,8,1161,"8_73_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","Influencer_S",6032947.14911476,82681787.2802627,0.00753031597997173,1046604.90228181,0.00745012166850272,82681787.2802627,0.00753031597997173,1046604.90228181,0.00745012166850272,TRUE,-0.0619071371468591,0.255279955452335,0.0255754984003534,126.842285150124,13551866925.0534,0.844020118073319,16056034913.1787,1e-04,9,73,1,8,1161,"8_73_9",1,380139708.92,4936879.33662338,0.690898160345059,0.687060480766263,0.12265803534846,0.217503684408994,4.59762326655395,605547.92018263,0.322275914950296
"137","Social_Media_S",300869.105476013,3272990.55841949,0.00029809047330846,41430.2602331581,0.000294915950443015,3272990.55841949,0.00029809047330846,41430.2602331581,0.000294915950443015,TRUE,-0.0619071371468591,0.255279955452335,0.0255754984003534,126.842285150124,13551866925.0534,0.844020118073319,16056034913.1787,1e-04,9,73,1,8,1161,"8_73_9",1,23689500,364453.846153846,0.0430553072605701,0.0271975551155985,0.0427203597851024,0.138162078491293,7.23787605774199,15569.5994327567,0.119143545534826
"138","Radio_S",6654870.93870895,34386574.3346368,0.00313178728624816,716386.965304933,0.0050995079820619,34386574.3346368,0.00313178728624816,716386.965304933,0.0050995079820619,TRUE,-0.0619071371468591,0.255279955452335,0.0255754984003534,126.842285150124,13551866925.0534,0.844020118073319,16056034913.1787,1e-04,9,73,1,8,1161,"8_73_9",1,146381706,13307427.8181818,0.26604653239437,0.285741964118139,0.245062745900605,0.234910326394453,4.25694355522216,3261154.80199773,0.113947453442961
"139","beef",37589435.7133053,1376397325.16099,0.125356588353822,17422750.9514049,0.124021599846317,1376397325.16099,0.125356588353822,17422750.9514049,0.124021599846317,TRUE,-0.0619071371468591,0.255279955452335,0.0255754984003534,126.842285150124,13551866925.0534,0.844020118073319,16056034913.1787,1e-04,9,73,1,8,1161,"8_73_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","chicken",25340868.9320081,1048180803.06149,0.0954639819823751,13268111.4311581,0.0944473356257643,1048180803.06149,0.0954639819823751,13268111.4311581,0.0944473356257643,TRUE,-0.0619071371468591,0.255279955452335,0.0255754984003534,126.842285150124,13551866925.0534,0.844020118073319,16056034913.1787,1e-04,9,73,1,8,1161,"8_73_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","(Intercept)",85748281.0459715,6774114202.63174,0.616958366626992,85748281.0459715,0.609854587862309,6774114202.63174,0.616958366626992,85748281.0459715,0.609854587862309,TRUE,-0.0573368538144607,0.254730020472602,0.0613080201811497,126.978696466377,12455045913.7392,0.7757012142894,16056034913.1787,1e-04,12,120,1,9,1916,"9_120_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","trend",0.0156911629409575,222201224.487813,0.0202371705616152,2812673.72769383,0.0200041558392785,222201224.487813,0.0202371705616152,2812673.72769383,0.0200041558392785,TRUE,-0.0573368538144607,0.254730020472602,0.0613080201811497,126.978696466377,12455045913.7392,0.7757012142894,16056034913.1787,1e-04,12,120,1,9,1916,"9_120_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","season",0.0137210466596627,-49150069.929174,-0.00447638554002012,-622152.783913595,-0.0044248435652908,-49150069.929174,-0.00447638554002012,-622152.783913595,-0.0044248435652908,FALSE,-0.0573368538144607,0.254730020472602,0.0613080201811497,126.978696466377,12455045913.7392,0.7757012142894,16056034913.1787,1e-04,12,120,1,9,1916,"9_120_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","holiday",0.0167018059074528,-183912.316045051,-1.67499747886831e-05,-11494.5197528157,-8.17507420675917e-05,-183912.316045051,-1.67499747886831e-05,-11494.5197528157,-8.17507420675917e-05,FALSE,-0.0573368538144607,0.254730020472602,0.0613080201811497,126.978696466377,12455045913.7392,0.7757012142894,16056034913.1787,1e-04,12,120,1,9,1916,"9_120_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","cag_V",-0.0722526645798803,-104747129.981515,-0.00953993633546276,0,0,-104747129.981515,-0.00953993633546276,0,0,FALSE,-0.0573368538144607,0.254730020472602,0.0613080201811497,126.978696466377,12455045913.7392,0.7757012142894,16056034913.1787,1e-04,12,120,1,9,1916,"9_120_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Influencer_S",11341150.0556047,77892678.7713693,0.00709414374034542,985983.275586953,0.00701246038797953,77892678.7713693,0.00709414374034542,985983.275586953,0.00701246038797953,TRUE,-0.0573368538144607,0.254730020472602,0.0613080201811497,126.978696466377,12455045913.7392,0.7757012142894,16056034913.1787,1e-04,12,120,1,9,1916,"9_120_12",1,380139708.92,4936879.33662338,0.690898160345059,0.666076567414508,0.0483931049389729,0.204905399103575,4.88030088213793,238910.919808262,0.127742821583524
"147","Social_Media_S",295044.019863829,2083878.70126935,0.000189791072504274,26378.2114084728,0.000187605781140202,2083878.70126935,0.000189791072504274,26378.2114084728,0.000187605781140202,TRUE,-0.0573368538144607,0.254730020472602,0.0613080201811497,126.978696466377,12455045913.7392,0.7757012142894,16056034913.1787,1e-04,12,120,1,9,1916,"9_120_12",1,23689500,364453.846153846,0.0430553072605701,0.0178196820823664,0.0274920374338295,0.08796634379237,11.3679841276606,10019.5787813647,0.0689091583608388
"148","Radio_S",4695369.81915624,36965972.2334029,0.00336670820238588,770124.421529227,0.00547723996289336,36965972.2334029,0.00336670820238588,770124.421529227,0.00547723996289336,TRUE,-0.0573368538144607,0.254730020472602,0.0613080201811497,126.978696466377,12455045913.7392,0.7757012142894,16056034913.1787,1e-04,12,120,1,9,1916,"9_120_12",1,146381706,13307427.8181818,0.26604653239437,0.316103750503126,0.261676663419178,0.252531366408606,3.95990412684798,3482243.31015336,0.140844599809498
"149","beef",49718580.2733607,1911638427.25978,0.174104139136802,24197954.7754403,0.172099470178011,1911638427.25978,0.174104139136802,24197954.7754403,0.172099470178011,TRUE,-0.0573368538144607,0.254730020472602,0.0613080201811497,126.978696466377,12455045913.7392,0.7757012142894,16056034913.1787,1e-04,12,120,1,9,1916,"9_120_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","chicken",54384951.5243548,2109041018.39136,0.192082752509626,26696721.7517893,0.189871074295747,2109041018.39136,0.192082752509626,26696721.7517893,0.189871074295747,TRUE,-0.0573368538144607,0.254730020472602,0.0613080201811497,126.978696466377,12455045913.7392,0.7757012142894,16056034913.1787,1e-04,12,120,1,9,1916,"9_120_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","(Intercept)",33471228.4979829,2644227051.34065,0.240825287821727,33471228.4979829,0.238115668039455,2644227051.34065,0.240825287821727,33471228.4979829,0.238115668039455,TRUE,-0.0587723688479695,0.254902881534955,0.0547033357199131,125.903890334242,12769492578.1303,0.795287501557884,16056034913.1787,1e-04,3,100,1,10,1587,"10_100_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","trend",0.0153420938535595,217258086.81583,0.0197869699814517,2750102.36475734,0.0195643390203183,217258086.81583,0.0197869699814517,2750102.36475734,0.0195643390203183,TRUE,-0.0587723688479695,0.254902881534955,0.0547033357199131,125.903890334242,12769492578.1303,0.795287501557884,16056034913.1787,1e-04,3,100,1,10,1587,"10_100_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","season",0.0133921250811369,-47971842.1316342,-0.00436907741444965,-607238.507995369,-0.00431991921059344,-47971842.1316342,-0.00436907741444965,-607238.507995369,-0.00431991921059344,FALSE,-0.0587723688479695,0.254902881534955,0.0547033357199131,125.903890334242,12769492578.1303,0.795287501557884,16056034913.1787,1e-04,3,100,1,10,1587,"10_100_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","holiday",0.0163208656663258,-179717.583905985,-1.63679358959891e-05,-11232.3489941241,-7.99073832784276e-05,-179717.583905985,-1.63679358959891e-05,-11232.3489941241,-7.99073832784276e-05,FALSE,-0.0587723688479695,0.254902881534955,0.0547033357199131,125.903890334242,12769492578.1303,0.795287501557884,16056034913.1787,1e-04,3,100,1,10,1587,"10_100_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","cag_V",-0.0705475597178899,-102275181.830543,-0.0093148014989379,0,0,-102275181.830543,-0.0093148014989379,0,0,FALSE,-0.0587723688479695,0.254902881534955,0.0547033357199131,125.903890334242,12769492578.1303,0.795287501557884,16056034913.1787,1e-04,3,100,1,10,1587,"10_100_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Influencer_S",7599926.0309519,78618638.9723388,0.00716026119960708,995172.645219479,0.00707969829208115,78618638.9723388,0.00716026119960708,995172.645219479,0.00707969829208115,TRUE,-0.0587723688479695,0.254902881534955,0.0547033357199131,125.903890334242,12769492578.1303,0.795287501557884,16056034913.1787,1e-04,3,100,1,10,1587,"10_100_3",1,380139708.92,4936879.33662338,0.690898160345059,0.673979561464462,0.0512551175357906,0.206815118567064,4.83523645141896,253040.330658647,0.147885697457241
"157","Social_Media_S",272384.201437794,1833233.27716649,0.000166963321623288,23205.4845210948,0.000165084751796687,1833233.27716649,0.000166963321623288,23205.4845210948,0.000165084751796687,TRUE,-0.0587723688479695,0.254902881534955,0.0547033357199131,125.903890334242,12769492578.1303,0.795287501557884,16056034913.1787,1e-04,3,100,1,10,1587,"10_100_3",1,23689500,364453.846153846,0.0430553072605701,0.0157158884503387,0.0253341527906633,0.0773858999627045,12.9222507004757,9233.12942360642,0.0634335755767097
"158","Radio_S",5667828.92485806,36196529.9683775,0.0032966305761688,754094.374341198,0.0053646577603768,36196529.9683775,0.0032966305761688,754094.374341198,0.0053646577603768,TRUE,-0.0587723688479695,0.254902881534955,0.0547033357199131,125.903890334242,12769492578.1303,0.795287501557884,16056034913.1787,1e-04,3,100,1,10,1587,"10_100_3",1,146381706,13307427.8181818,0.26604653239437,0.310304550085199,0.242302911865037,0.247274956396379,4.04408119032084,3224428.50977926,0.202111840248108
"159","beef",163109725.283491,6322896490.56499,0.575863319466181,80036664.4375315,0.569384055363877,6322896490.56499,0.575863319466181,80036664.4375315,0.569384055363877,TRUE,-0.0587723688479695,0.254902881534955,0.0547033357199131,125.903890334242,12769492578.1303,0.795287501557884,16056034913.1787,1e-04,3,100,1,10,1587,"10_100_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","chicken",46264188.780984,1829253000.85673,0.166600814482525,23155101.2766674,0.164726323365967,1829253000.85673,0.166600814482525,23155101.2766674,0.164726323365967,TRUE,-0.0587723688479695,0.254902881534955,0.0547033357199131,125.903890334242,12769492578.1303,0.795287501557884,16056034913.1787,1e-04,3,100,1,10,1587,"10_100_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","(Intercept)",40775510.7790439,3221265351.54447,0.293379554922309,40775510.7790439,0.290138259386009,3221265351.54447,0.293379554922309,40775510.7790439,0.290138259386009,TRUE,-0.0595571073936176,0.254997328212688,0.0419783063896063,126.656159309301,13016362469.2285,0.810664559585679,16056034913.1787,1e-04,9,104,1,10,1657,"10_104_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","trend",0.0150796037719012,213540987.08397,0.0194484318773455,2703050.46941735,0.0192335630687512,213540987.08397,0.0194484318773455,2703050.46941735,0.0192335630687512,TRUE,-0.0595571073936176,0.254997328212688,0.0419783063896063,126.656159309301,13016362469.2285,0.810664559585679,16056034913.1787,1e-04,9,104,1,10,1657,"10_104_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","season",0.0131435490209263,-47081419.4805699,-0.00428798139392568,-595967.335197087,-0.00424060721696386,-47081419.4805699,-0.00428798139392568,-595967.335197087,-0.00424060721696386,FALSE,-0.0595571073936176,0.254997328212688,0.0419783063896063,126.656159309301,13016362469.2285,0.810664559585679,16056034913.1787,1e-04,9,104,1,10,1657,"10_104_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","holiday",0.0160269149293235,-176480.738672314,-1.60731373896967e-05,-11030.0461670196,-7.84843239165781e-05,-176480.738672314,-1.60731373896967e-05,-11030.0461670196,-7.84843239165781e-05,FALSE,-0.0595571073936176,0.254997328212688,0.0419783063896063,126.656159309301,13016362469.2285,0.810664559585679,16056034913.1787,1e-04,9,104,1,10,1657,"10_104_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","cag_V",-0.0692837762849413,-100443032.271918,-0.0091479368779271,0,0,-100443032.271918,-0.0091479368779271,0,0,FALSE,-0.0595571073936176,0.254997328212688,0.0419783063896063,126.656159309301,13016362469.2285,0.810664559585679,16056034913.1787,1e-04,9,104,1,10,1657,"10_104_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","Influencer_S",8692478.83897032,81360570.2356294,0.00740998498385418,1029880.63589404,0.00732811850458102,81360570.2356294,0.00740998498385418,1029880.63589404,0.00732811850458102,TRUE,-0.0595571073936176,0.254997328212688,0.0419783063896063,126.656159309301,13016362469.2285,0.810664559585679,16056034913.1787,1e-04,9,104,1,10,1657,"10_104_9",1,380139708.92,4936879.33662338,0.690898160345059,0.684384355135583,0.0915307034458441,0.214028075274692,4.67228422587345,451876.03850839,0.214857707032934
"167","Social_Media_S",335952.951307216,2041196.76970124,0.000185903778313911,25837.9337936866,0.000183849889156605,2041196.76970124,0.000185903778313911,25837.9337936866,0.000183849889156605,TRUE,-0.0595571073936176,0.254997328212688,0.0419783063896063,126.656159309301,13016362469.2285,0.810664559585679,16056034913.1787,1e-04,9,104,1,10,1657,"10_104_9",1,23689500,364453.846153846,0.0430553072605701,0.0171700263517212,0.0259996909719738,0.0861646201777683,11.6056915000249,9475.68737354727,0.0621679953073908
"168","Radio_S",4760427.42275506,35479632.9347821,0.00323133855279031,739159.019474626,0.00525948804128914,35479632.9347821,0.00323133855279031,739159.019474626,0.00525948804128914,TRUE,-0.0595571073936176,0.254997328212688,0.0419783063896063,126.656159309301,13016362469.2285,0.810664559585679,16056034913.1787,1e-04,9,104,1,10,1657,"10_104_9",1,146381706,13307427.8181818,0.26604653239437,0.298445618512696,0.228326680048217,0.242377506754717,4.12579538996573,3038440.81370675,0.234249639324844
"169","beef",54702699.8279835,1984801870.87358,0.180767563655279,25124074.3148554,0.178770420066528,1984801870.87358,0.180767563655279,25124074.3148554,0.178770420066528,TRUE,-0.0595571073936176,0.254997328212688,0.0419783063896063,126.656159309301,13016362469.2285,0.810664559585679,16056034913.1787,1e-04,9,104,1,10,1657,"10_104_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","chicken",142050880.118015,5589067613.29903,0.50902921363935,70747691.3075827,0.503405392584565,5589067613.29903,0.50902921363935,70747691.3075827,0.503405392584565,TRUE,-0.0595571073936176,0.254997328212688,0.0419783063896063,126.656159309301,13016362469.2285,0.810664559585679,16056034913.1787,1e-04,9,104,1,10,1657,"10_104_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","(Intercept)",57445025.9512882,4538157050.15177,0.413316616373349,57445025.9512882,0.408982180440303,4538157050.15177,0.413316616373349,57445025.9512882,0.408982180440303,TRUE,-0.0627706133276038,0.255383723174517,0.0141597022789015,126.722169137397,13744630627.5099,0.856027004069579,16056034913.1787,1e-04,6,114,1,10,1814,"10_114_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","trend",0.0143325124273573,202961490.064754,0.0184848949475761,2569132.7856298,0.0182910445440226,202961490.064754,0.0184848949475761,2569132.7856298,0.0182910445440226,TRUE,-0.0627706133276038,0.255383723174517,0.0141597022789015,126.722169137397,13744630627.5099,0.856027004069579,16056034913.1787,1e-04,6,114,1,10,1814,"10_114_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","season",0.0124670877696836,-44658272.1341871,-0.004067291133295,-565294.583977052,-0.00402463760295063,-44658272.1341871,-0.004067291133295,-565294.583977052,-0.00402463760295063,FALSE,-0.0627706133276038,0.255383723174517,0.0141597022789015,126.722169137397,13744630627.5099,0.856027004069579,16056034913.1787,1e-04,6,114,1,10,1814,"10_114_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","holiday",0.0152072075648809,-167454.512364262,-1.52510659463694e-05,-10465.9070227664,-7.45124473977278e-05,-167454.512364262,-1.52510659463694e-05,-10465.9070227664,-7.45124473977278e-05,FALSE,-0.0627706133276038,0.255383723174517,0.0141597022789015,126.722169137397,13744630627.5099,0.856027004069579,16056034913.1787,1e-04,6,114,1,10,1814,"10_114_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","cag_V",-0.0657774095601121,-95359733.9157376,-0.00868497104105234,0,0,-95359733.9157376,-0.00868497104105234,0,0,FALSE,-0.0627706133276038,0.255383723174517,0.0141597022789015,126.722169137397,13744630627.5099,0.856027004069579,16056034913.1787,1e-04,6,114,1,10,1814,"10_114_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","Influencer_S",5739135.5569762,83190007.9673517,0.00757660262286161,1053038.0755361,0.00749714707387571,83190007.9673517,0.00757660262286161,1053038.0755361,0.00749714707387571,TRUE,-0.0627706133276038,0.255383723174517,0.0141597022789015,126.722169137397,13744630627.5099,0.856027004069579,16056034913.1787,1e-04,6,114,1,10,1814,"10_114_6",1,380139708.92,4936879.33662338,0.690898160345059,0.68762830944165,0.130352506485258,0.218840615740196,4.56953567150982,643534.595744134,0.345373244024813
"177","Social_Media_S",433218.808387735,4244815.13639582,0.000386600245411697,53731.8371695673,0.000382545983064008,4244815.13639582,0.000386600245411697,53731.8371695673,0.000382545983064008,TRUE,-0.0627706133276038,0.255383723174517,0.0141597022789015,126.722169137397,13744630627.5099,0.856027004069579,16056034913.1787,1e-04,6,114,1,10,1814,"10_114_6",1,23689500,364453.846153846,0.0430553072605701,0.035086606281823,0.0851013831515327,0.179185509883949,5.58080840715109,31015.5264025882,0.197945766216435
"178","Radio_S",5667223.83544834,33546245.9201579,0.00305525364206694,698880.123336623,0.00497570524123317,33546245.9201579,0.00305525364206694,698880.123336623,0.00497570524123317,TRUE,-0.0627706133276038,0.255383723174517,0.0141597022789015,126.722169137397,13744630627.5099,0.856027004069579,16056034913.1787,1e-04,6,114,1,10,1814,"10_114_6",1,146381706,13307427.8181818,0.26604653239437,0.277285084276527,0.22840922782168,0.229169660860203,4.36357935097707,3039539.31224365,0.248453276697546
"179","beef",116920157.700679,4555972911.84321,0.414939211534933,57670543.1878887,0.410587759506974,4555972911.84321,0.414939211534933,57670543.1878887,0.410587759506974,TRUE,-0.0627706133276038,0.255383723174517,0.0141597022789015,126.722169137397,13744630627.5099,0.856027004069579,16056034913.1787,1e-04,6,114,1,10,1814,"10_114_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","chicken",45180776.5998436,1701969229.72866,0.155008333874095,21543914.3003627,0.153382767260875,1701969229.72866,0.155008333874095,21543914.3003627,0.153382767260875,TRUE,-0.0627706133276038,0.255383723174517,0.0141597022789015,126.722169137397,13744630627.5099,0.856027004069579,16056034913.1787,1e-04,6,114,1,10,1814,"10_114_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
