"","ds","dep_var","trend","season","holiday","cag_V","Influencer_S","Social_Media_S","Radio_S","chicken","intercept","depVarHat","solID"
"1","2019-10-13",15703190.71,1321143.31435815,-476253.566816163,-372300.683301378,7335542.56559262,1.89762795929643,6.00598064294791,370.933757729427,7734841.59258016,109789974.949989,15543352.0597797,"2_122_12"
"2","2019-10-20",16903252.55,1327766.02275001,-1525228.3946844,0,7124484.84967031,37.6471877926625,18.1849531467936,1097.47466029692,10128065.7690129,109789974.949989,17056241.5535501,"2_122_12"
"3","2019-10-27",17041206.68,1334388.73114187,-1723708.87801541,0,7196553.08064657,132.013288764395,42.7317979474116,2119.87903023405,10135256.8903917,109789974.949989,16944784.4482817,"2_122_12"
"4","2019-11-03",44838814.19,1341011.44110879,-1583226.63417492,0,7266047.95181332,33939.2988922462,58.8895761232058,2607.1975666756,10175493.4987243,109789974.949989,17235931.6435066,"2_122_12"
"5","2019-11-10",34654156.8,1347634.15107572,-1616419.91958034,-575914.102527697,7420480.42687843,189715.186232368,64.8962410338466,2619.46268863065,10213694.2800737,109789974.949989,16981874.3810818,"2_122_12"
"6","2019-11-17",36825456.94,1354256.8578078,-1881456.67288906,0,7628964.01082887,323346.571545709,38.0977328190243,2619.46288812002,10227729.8398317,109789974.949989,17655498.1677459,"2_122_12"
"7","2019-11-24",39523546.72,1360879.56453987,-2106836.59216766,43628.0082438319,7544026.14954306,363034.279609233,424.486004503438,2619.46288812002,10227773.8143565,109789974.949989,17435549.1730174,"2_122_12"
"8","2019-12-01",58638124.42,1367502.27127195,-2114606.49776741,0,7621242.90185053,371244.106554766,1480.73711363627,2619.46288812002,10209945.321458,109789974.949989,17459428.3033696,"2_122_12"
"9","2019-12-08",34595451,1374124.9775465,-1993924.88597913,0,7585208.14289375,376636.259629551,3496.30490781419,2619.46288812002,10192972.8000378,109789974.949989,17541133.0619244,"2_122_12"
"10","2019-12-15",38934322.21,1380747.68382105,-1894278.1067775,0,9052316.39862482,379632.838854345,3292.5261002172,2619.46288812002,10186725.464337,109789974.949989,19111056.2678481,"2_122_12"
"11","2019-12-22",45290872.74,1387370.39009561,-1801314.99604091,-240412.284373895,9160419.64594531,379580.105610133,1818.15713140347,2619.46288812002,10186705.8812936,109789974.949989,19076786.3625494,"2_122_12"
"12","2019-12-29",64776493.72,1393993.09207084,-1607446.48330315,-322460.541282049,8856702.44498393,370731.028421808,1821.33803976638,2619.46288812002,10186705.8812936,109789974.949989,18882666.2231129,"2_122_12"
"13","2020-01-05",64894467.84,1400615.79404607,-1335460.56607766,0,8704843.84450324,416560.194963143,1952.13037653508,2619.46288812002,10569170.4146011,109789974.949989,19760301.2753005,"2_122_12"
"14","2020-01-12",24732351.93,1407238.4976797,-1163613.85421498,0,8589019.23081695,113002.836503774,1322.05246212145,2619.46288812002,10925828.6361619,109789974.949989,19875416.8622976,"2_122_12"
"15","2020-01-19",26557621.63,1413861.20131332,-1201586.1071272,63272.9278005072,8558132.99319139,20596.009978581,1200.16096866499,2619.46288812002,11055202.4518629,109789974.949989,19913299.1008763,"2_122_12"
"16","2020-01-26",26292907.18,1420483.90494695,-1335640.38856758,0,8614758.49143606,8121.52690533299,457.847401955927,2619.46288812002,11055606.3432607,109789974.949989,19766407.1882715,"2_122_12"
"17","2020-02-02",28287255.18,1427106.60518773,-1376887.56586307,0,8563280.74236023,7652.4082600536,37.9998175504312,2619.46288812002,10940253.0654206,109789974.949989,19564062.7180713,"2_122_12"
"18","2020-02-09",32890363.52,1433729.30542852,-1323042.06836362,0,8498933.87774977,7715.54165403905,4.95997248885557,2619.46288812002,10829792.6827608,109789974.949989,19449753.7620901,"2_122_12"
"19","2020-02-16",5841619.91,1440352.0056693,-1370071.40625373,-140135.386267506,8089687.81882723,2330.92611668098,5.58452091136672,2619.46288812002,10788977.8377052,109789974.949989,18813766.8432062,"2_122_12"
"20","2020-02-23",5115095.26,1446974.70198022,-1640063.91917116,0,7554321.90526819,490.98652054556,6.26170265345441,2619.46288812002,10788849.7677959,109789974.949989,18153199.1669845,"2_122_12"
"21","2020-03-01",3178917.26,1453597.39829114,-1987231.70268428,0,7456514.41367283,147.677684445385,17.2597773276973,2619.46288812002,10689092.3205099,109789974.949989,17614756.8301395,"2_122_12"
"22","2020-03-08",36760762.07,1460220.09167441,-2158401.16576826,0,7266047.95181332,155.372640408559,23.7077237025708,2619.46288812002,10593688.4793458,109789974.949989,17164353.9003175,"2_122_12"
"23","2020-03-15",44275947.01,1466842.78505768,-2111368.16367684,0,8220955.68002003,153.6443945672,30.8088663365722,2619.46288812002,10558466.4037979,109789974.949989,18137700.6213478,"2_122_12"
"24","2020-03-22",52300359.72,1473465.47844094,-2066228.95283593,0,7237735.58877218,101.989907303861,37.684255260056,2619.46288812002,10558355.9076029,109789974.949989,17206087.1590308,"2_122_12"
"25","2020-03-29",31399641.03,1480087.42200265,-2208824.62507249,0,8223529.55460445,56.7369309991824,33.1208803754081,2619.46288812002,10558355.9076027,109789974.949989,18055857.5798368,"2_122_12"
"26","2020-04-05",32570266.98,1486709.36556435,-2439977.33589579,0,8460325.50159603,40.6009803274216,22.2593252774804,2619.46288812002,10433095.5851261,109789974.949989,17942835.4395844,"2_122_12"
"27","2020-04-12",928.58,1493331.30912606,-2521200.756728,0,8681678.97324348,8.24645844550221,374.530965079547,2619.46288812002,10313191.6063732,109789974.949989,17970003.3723264,"2_122_12"
"28","2020-04-19",1324.52,1499947.41799747,-2429713.0120626,0,8921049.30959439,0.964800549675054,1455.96650053579,2619.46288812002,10268898.8369224,109789974.949989,18264258.9466409,"2_122_12"
"29","2020-04-26",1688.79,1506563.52686888,-2412617.9446689,0,9124385.65915091,0.227674689056229,3587.91762766238,2619.46288812002,10268759.8639925,109789974.949989,18493298.7135339,"2_122_12"
"30","2020-05-03",14732596.16,1513173.00272867,-2598424.84976218,0,8735730.08212881,60.7627461271936,6883.36005288878,2619.46288812002,10712721.8736552,109789974.949989,18372763.6944376,"2_122_12"
"31","2020-05-10",15541169.5,1519782.47858846,-2652044.46691426,0,8897884.43833463,278.412926365529,8475.75454102137,2619.46288812002,11125053.6672243,109789974.949989,18902049.7475886,"2_122_12"
"32","2020-05-17",16024383.67,1526391.95444825,-2007313.46559704,0,8869571.56051857,419.248406191166,8476.31695376743,2619.46288812002,11274177.5782229,109789974.949989,19674342.6558408,"2_122_12"
"33","2020-05-24",298070926.3,1532984.46906417,-525887.527541231,2847840.79909551,8972527.05867022,436.58320562187,8476.31695376743,308227.789491316,11274642.7359562,109789974.949989,24419248.2248956,"2_122_12"
"34","2020-05-31",308051668.1,1539576.98368009,1175075.90169547,0,9054890.78798416,19072.5387798451,8476.31695376743,1378407.05794443,11274642.7359572,109789974.949989,24450142.3229949,"2_122_12"
"35","2020-06-07",314923043.7,1546169.498296,2205286.44838086,0,8771765.09847304,71086.9346751241,4207.00441345133,2927696.4129409,11668379.5577443,109789974.949989,27194590.9549237,"2_122_12"
"36","2020-06-14",327659351.5,1552745.77553686,2254714.1964992,0,8975100.41847972,102372.415795332,1818.38436653617,4196012.06122222,12033018.6626609,109789974.949989,29115781.9145608,"2_122_12"
"37","2020-06-21",323526762.1,1559322.05277771,1896822.48762265,0,8933918.42512903,108801.052374831,536.793198376751,4615104.18183578,12164683.1812685,109789974.949989,29279188.1742068,"2_122_12"
"38","2020-06-28",276481175.9,1565898.33001857,1989669.94549783,-849015.483375652,9278817.6194411,89984.8045855504,71.3341713131724,4628722.41856222,12165093.7200727,109789974.949989,28869242.6889736,"2_122_12"
"39","2020-07-05",430608370.9,1572458.59782377,2816739.62539119,0,9392068.87331789,891014.406074884,107.976220878094,4632904.46708922,12167063.7299397,109789974.949989,31472357.6758576,"2_122_12"
"40","2020-07-12",434401710.2,1579018.86562898,3877743.11260328,0,9554222.19997388,2850299.58354679,320.687083212669,4636387.15143244,12168937.2949012,109789974.949989,34666928.8951698,"2_122_12"
"41","2020-07-19",432281508.5,1585566.25765947,4483258.63613756,0,9574813.71142414,3812915.48578412,742.724891449544,4643199.64628326,12169626.471371,109789974.949989,36270122.933551,"2_122_12"
"42","2020-07-26",658511352.4,1592113.64968997,4430271.09793757,0,9734393.67827063,4688663.29182076,5993.5398771844,4648753.40056198,12169628.6312954,109789974.949989,37269817.2894535,"2_122_12"
"43","2020-08-02",409350240.6,1598661.04172046,4046306.67318315,0,9798740.54288109,5165801.95313211,35728.2047427647,3091766.82828053,11915046.5606213,109789974.949989,35652051.8045615,"2_122_12"
"44","2020-08-09",446638042.6,1605196.69916776,3698935.13902516,0,9811609.65841573,5328276.31936486,92365.9856463028,1494659.07994991,11668317.0561866,109789974.949989,33699359.9377564,"2_122_12"
"45","2020-08-16",439431871.1,1611732.35661507,3450966.2479986,0,9873383.16321668,5355609.44780928,164276.626415665,373138.489028982,11576444.5258711,109789974.949989,32405550.8569554,"2_122_12"
"46","2020-08-23",438484282.8,1618268.01406237,3228561.47007626,0,10125622.6151022,5357326.23637656,214012.276269937,26045.0318692446,11576155.6572514,109789974.949989,32145991.301008,"2_122_12"
"47","2020-08-30",426700660.6,1624791.30782921,3139097.68095735,0,9963468.25889642,5357254.76592694,187403.217811078,2397.10191487858,11576155.6572508,109789974.949989,31850567.9905867,"2_122_12"
"48","2020-09-06",467858576.1,1631314.60159605,3397539.12723549,526082.783637824,9543927.47379858,5476172.44559159,146172.659576209,2608.23861386742,11688890.1850453,109789974.949989,32412707.5150949,"2_122_12"
"49","2020-09-13",454795389.4,1637827.48719734,3906557.10177552,0,9062612.15434995,5557346.31654415,74637.7425298246,2619.4627055173,11795291.7689515,109789974.949989,32036892.0340538,"2_122_12"
"50","2020-09-20",476726733.8,1644340.37279864,4090292.04003223,0,9240210.2728372,5584796.6608377,29065.6839676444,2619.46288812002,11834229.6828429,109789974.949989,32425554.1762044,"2_122_12"
"51","2020-09-27",463851577.8,1650853.25839993,3341315.9881481,0,9567091.31550851,5587328.25254209,11632.1695841924,2619.46288812002,11834351.5461335,109789974.949989,31995191.9932044,"2_122_12"
"52","2020-10-04",521614117.1,1657355.45866,1668895.62948734,0,9713803.1963702,5632742.89028945,6171.8624553106,2619.46288812002,11834351.5461337,109789974.949989,30515940.0462842,"2_122_12"
"53","2020-10-11",229153894.2,1663857.65892007,-194397.91176281,-372300.683301378,9888825.63856082,5027929.40293844,4147.59292311123,2619.46288812002,11886778.2126363,109789974.949989,27907459.3738027,"2_122_12"
"54","2020-10-18",107775008.9,1670359.85918013,-1407950.83682701,0,9847643.64521013,2240135.15784528,3505.29773051012,2619.46288812002,11936457.4411346,109789974.949989,24292770.0271618,"2_122_12"
"55","2020-10-25",79028066.41,1676861.75598696,-1731889.81548244,0,9819332.05433136,177907.390270613,2640.29064349124,2619.46288812002,11954687.0735055,109789974.949989,21902158.2121436,"2_122_12"
"56","2020-11-01",80045288.67,1683363.65279378,-1605527.85463147,0,9484727.32880712,8054.51070774565,1701.5257742264,2619.46288812002,11930694.6088836,109789974.949989,21505633.2352231,"2_122_12"
"57","2020-11-08",3940610.98,1689864.97524003,-1588609.02362266,-575914.102527697,9366329.35531133,436.67687006627,833.452463426302,2619.46288812002,11907778.7228097,109789974.949989,20803339.5194323,"2_122_12"
"58","2020-11-15",4121432.76,1696366.29768628,-1828124.74707972,0,9407511.34866203,44.6479771650329,468.853014015096,2619.46288812002,11899338.5783775,109789974.949989,21178224.4415254,"2_122_12"
"59","2020-11-22",101570.51,1702867.62013254,-2081179.71562301,43628.0082438319,9283965.6259974,16.2428018355637,1048.5223476165,2619.46288812002,11899312.1173579,109789974.949989,20852277.8841462,"2_122_12"
"60","2020-11-29",8557029.85,1709368.94078974,-2127827.7060212,0,9420380.46419666,16.8833260368946,28746.9829187399,2619.46288812002,11899312.1173578,109789974.949989,20932617.1454559,"2_122_12"
"61","2020-12-06",7991773.83,1715870.26144694,-2016725.49086049,0,9253079.38837183,23.0060705651042,109656.398342209,2619.46288812002,12142361.4550619,109789974.949989,21206884.481321,"2_122_12"
"62","2020-12-13",9361922.85,1722371.58210414,-1908685.22676217,0,9332868.72832643,21.4550153712726,218579.312228646,2619.46288812002,12369334.4628807,109789974.949989,21737109.7766812,"2_122_12"
"63","2020-12-20",9594209.12,1728872.90105976,-1822812.34115323,-240412.284373895,9402363.59949319,18.4969887396437,302704.833582788,2619.46288812002,12451790.0575496,109789974.949989,21825144.7260351,"2_122_12"
"64","2020-12-27",9373672.97,1735374.22001537,-1651245.28969427,-322460.541282049,9518188.21317948,17.0904235513544,327408.515295637,2619.46288812002,12452047.5998997,109789974.949989,22061949.2707255,"2_122_12"
"65","2021-01-03",108552561.5,1741875.53951992,-1382513.39873623,0,9389494.48395856,41446.8061063612,354623.376975794,2619.46288812002,12220807.6868452,109789974.949989,22368353.9575577,"2_122_12"
"66","2021-01-10",126812036.4,1748376.85902447,-1179272.42303775,0,8820668.20080208,201547.623662893,375146.913288866,2619.46288812002,11996828.9235625,109789974.949989,21965915.5601912,"2_122_12"
"67","2021-01-17",161617871.4,1754878.17852902,-1181863.63513876,63272.9278005072,8923622.6694039,315418.589424175,400684.872961571,2619.46288812002,11913453.8006635,109789974.949989,22192086.866532,"2_122_12"
"68","2021-01-24",138491001.1,1761379.49456451,-1314323.05978485,0,9420380.46419666,334550.991389579,398967.736161416,2619.46288812002,11913191.6688871,109789974.949989,22516766.7583026,"2_122_12"
"69","2021-01-31",129906901.8,1767880.8106,-1379993.31448393,0,9016282.41183042,339572.865643669,385397.715690856,2619.46288812002,11913191.6688866,109789974.949989,22044951.6210557,"2_122_12"
"70","2021-02-07",142642873.6,1774382.1266355,-1331844.36826481,0,9124385.65915091,341801.254357445,363842.086822046,2619.46288812002,11846745.5429803,109789974.949989,22121931.7645695,"2_122_12"
"71","2021-02-14",140125960.3,1780883.44267099,-1345576.066788,-140135.386267506,8990543.92337369,259088.465224263,336888.586624067,2619.46288812002,11783240.227422,109789974.949989,21667552.6551476,"2_122_12"
"72","2021-02-21",97489595.67,1787384.75870648,-1578710.64053398,0,9157846.28613581,148780.905433627,313421.495045365,2619.46288812002,11759803.9768479,109789974.949989,21591146.2445234,"2_122_12"
"73","2021-02-28",86607398.28,1793886.07474197,-1932056.78957866,0,9209323.0056618,100795.644172951,303457.495947258,2619.46288812002,11759730.4617084,109789974.949989,21237755.3555418,"2_122_12"
"74","2021-03-07",37962702.24,1800387.39077746,-2146951.44377326,0,9572239.32206481,32632.6758217206,233527.051574737,2619.46288812002,11717007.8018449,109789974.949989,21211462.2611985,"2_122_12"
"75","2021-03-14",3438460.58,1806888.70681295,-2127745.04260885,0,9778150.06098066,2593.15041097361,156115.566559331,2619.46288812002,11676249.2242337,109789974.949989,21294871.1292769,"2_122_12"
"76","2021-03-21",2895546.44,1813390.02284844,-2062681.77566128,0,9927434.27210202,44.2558277680484,90190.9423877591,2619.46288812002,11661225.2992348,109789974.949989,21432222.4796276,"2_122_12"
"77","2021-03-28",2545133.94,1819891.33888393,-2170199.67975547,0,10032963.1300632,0.276306745180527,42408.3016135594,2619.46288812002,11661178.1869254,109789974.949989,21388861.0169255,"2_122_12"
"78","2021-04-04",3319059.77,1826392.65491942,-2403836.06586535,0,9754985.1897209,0.0383438763115152,21136.3045775203,2619.46288812002,11767150.1415835,109789974.949989,20968447.7261679,"2_122_12"
"79","2021-04-11",2381882.16,1832893.97095491,-2523369.63939391,0,9713803.1963702,0.0348079749378523,13404.6865323654,2619.46288812002,11867202.640495,109789974.949989,20906554.3526547,"2_122_12"
"80","2021-04-18",2634096.81,1839395.2869904,-2449131.16003422,0,9958320.50972758,0.153521088484879,7719.81094425638,2619.46288812002,11903825.6025862,109789974.949989,21262749.6666235,"2_122_12"
"81","2021-04-25",2775396.17,1845896.60302589,-2399218.58820249,0,9690638.32511043,0.339501799551952,4186.88310933506,2619.46288812002,11903940.2281412,109789974.949989,21048063.2535743,"2_122_12"
"82","2021-05-02",2606033,1852397.91906138,-2559070.3683896,0,9924860.65490505,0.434168867656251,3041.73216595517,2619.46288812002,12133086.135923,109789974.949989,21356935.9707228,"2_122_12"
"83","2021-05-09",44078.7,1858899.23509687,-2679060.6507378,0,9935155.38108035,0.44519155113794,3905.73488209788,2619.46288812002,12347305.6848911,109789974.949989,21468825.2932923,"2_122_12"
"84","2019-10-13",15703190.71,1301941.32998615,-452089.815891873,-352635.80457079,7001224.08232348,176.199683137651,241.508848164501,667.816594018364,2728512.11149321,115756670.250426,10228037.4284655,"5_37_15"
"85","2019-10-20",16903252.55,1308467.78149077,-1447842.6455798,0,6799785.35434084,1309.95610916704,339.472650247555,1666.73517228341,3682518.19665508,115756670.250426,10346244.8508386,"5_37_15"
"86","2019-10-27",17041206.68,1314994.23299539,-1636252.79391131,0,6868569.06458037,2939.12206744375,391.072493242679,2810.09101486661,4404772.29069401,115756670.250426,10958223.079934,"5_37_15"
"87","2019-11-03",44838814.19,1321520.68605218,-1502898.21941751,0,6934896.69628042,120181.918030849,444.67654793048,3708.1358570982,4954357.03596246,115756670.250426,11832210.9293134,"5_37_15"
"88","2019-11-10",34654156.8,1328047.13910897,-1534407.37196434,-545494.386708171,7082290.88748723,360331.497596187,465.280930842998,4202.30666976144,5348578.92762642,115756670.250426,12044014.2807469,"5_37_15"
"89","2019-11-17",36825456.94,1334573.58897793,-1785996.9145035,0,7281272.79995944,507473.664218863,181.960727557689,4393.65762392085,5580545.60949328,115756670.250426,12922444.3664975,"5_37_15"
"90","2019-11-24",39523546.72,1341100.03884688,-1999941.69793798,41323.5819296917,7200205.99479569,550554.467932552,3450.46324078891,4445.47508090339,5660078.5445142,115756670.250426,12801216.8684027,"5_37_15"
"91","2019-12-01",58638124.42,1347626.48871584,-2007317.38063485,0,7273903.58171307,559553.001776224,11657.0888362456,4455.10470253305,5668269.97242064,115756670.250426,12858147.8575297,"5_37_15"
"92","2019-12-08",34595451,1354152.93813393,-1892758.8104605,0,7239511.11245084,565125.031686533,16155.1367901175,4456.29667425958,5669198.44994396,115756670.250426,12955840.1552191,"5_37_15"
"93","2019-12-15",38934322.21,1360679.38755201,-1798167.8253165,0,8639755.68325855,568075.765624874,5801.12940998029,4456.39151789096,5669519.26566955,115756670.250426,14450119.7977164,"5_37_15"
"94","2019-12-22",45290872.74,1367205.83697009,-1709921.39831628,-227713.735513781,8742932.10841729,567965.103506843,721.856227765932,4456.39619235812,5669050.38845429,115756670.250426,14414696.5559386,"5_37_15"
"95","2019-12-29",64776493.72,1373732.28215135,-1525889.22231227,-305428.213048103,8453056.86571056,558942.448444517,3534.71118026997,4456.39632988887,5668187.57149105,115756670.250426,14230592.8399473,"5_37_15"
"96","2020-01-05",64894467.84,1380258.7273326,-1267703.09666144,0,8308119.2443572,605810.233158348,11870.1455431406,4456.39633221801,5687500.83522541,115756670.250426,14730312.4852875,"5_37_15"
"97","2020-01-12",24732351.93,1386785.17414814,-1104575.39801344,0,8197573.35529511,246800.075689604,5695.43932670791,4456.39633223992,5706837.47081945,115756670.250426,14443572.5135978,"5_37_15"
"98","2020-01-19",26557621.63,1393311.62096368,-1140621.04685309,59930.8591234024,8168094.76271073,82873.1641044006,651.728650473799,4456.39633224003,5726286.11194699,115756670.250426,14294983.5969788,"5_37_15"
"99","2020-01-26",26292907.18,1399838.06777923,-1267873.79546986,0,8222139.54514355,46060.9541569793,56.780560943278,4456.39633224003,5745603.65132488,115756670.250426,14150281.599828,"5_37_15"
"100","2020-02-02",28287255.18,1406364.51125124,-1307028.20834752,0,8173007.90241763,43207.5658478238,56.6719787378488,4456.39633224003,5758235.30309552,115756670.250426,14078300.1425757,"5_37_15"
"101","2020-02-09",32890363.52,1412890.95472325,-1255914.67818779,0,8111593.65608145,43352.4163386222,67.0773077309065,4456.39633224003,5768779.1194447,115756670.250426,14085224.9420402,"5_37_15"
"102","2020-02-16",5841619.91,1419417.39819526,-1300557.88128314,-132733.451486248,7720999.04938341,19138.9815239656,78.0351845939737,4456.39633224003,5774191.27058556,115756670.250426,13504989.7984356,"5_37_15"
"103","2020-02-23",5115095.26,1425943.83779453,-1556851.74228879,0,7210032.51986646,6978.67955158407,82.2796185679121,4456.39633224003,5772460.5327733,115756670.250426,12863102.5036479,"5_37_15"
"104","2020-03-01",3178917.26,1432470.2773938,-1886405.22024231,0,7116682.6197785,3210.12822852559,248.22838752699,4456.39633224003,5762024.25884158,115756670.250426,12432686.6887199,"5_37_15"
"105","2020-03-08",36760762.07,1438996.71410796,-2048890.03178771,0,6934896.69628042,3300.75752413614,333.067081588164,4456.39633224003,5751754.63005924,115756670.250426,12084848.2295979,"5_37_15"
"106","2020-03-15",44275947.01,1445523.15082213,-2004243.3504022,0,7846284.35756618,3233.2592558062,279.979814179625,4456.39633224003,5743033.99669735,115756670.250426,13038567.7900857,"5_37_15"
"107","2020-03-22",52300359.72,1452049.58753629,-1961394.37468744,0,6907874.67354949,2448.89941192635,233.882886622716,4456.39633224003,5736576.61060702,115756670.250426,12142245.6756362,"5_37_15"
"108","2020-03-29",31399641.03,1458575.28532708,-2096755.14823371,0,7848740.92741963,1670.25000353615,233.864975319052,4456.39633224003,5731441.63586944,115756670.250426,12948363.2116935,"5_37_15"
"109","2020-04-05",32570266.98,1465100.98311786,-2316179.82819491,0,8074744.86262277,1345.40715977422,159.049622032155,4456.39633224003,5720511.33680654,115756670.250426,12950138.2074663,"5_37_15"
"110","2020-04-12",928.58,1471626.68090865,-2393282.20375426,0,8286010.11567618,451.99132022094,3651.75443340176,4456.39633224003,5710911.73647645,115756670.250426,13083826.4713929,"5_37_15"
"111","2020-04-19",1324.52,1478146.62881268,-2306436.28694854,0,8514471.11204673,112.309127991705,11870.2327079434,4456.39633224003,5703246.84566952,115756670.250426,13405867.2377486,"5_37_15"
"112","2020-04-26",1688.79,1484666.57671672,-2290208.57463482,0,8708540.37612602,44.8186588037597,16155.238103344,4456.39633224003,5696626.69038341,115756670.250426,13620281.5216857,"5_37_15"
"113","2020-05-03",14732596.16,1491179.98801577,-2466588.16602901,0,8337597.83694158,1833.18432952366,16157.1124535285,4456.39633224003,5713417.85840088,115756670.250426,13098054.2104445,"5_37_15"
"114","2020-05-10",15541169.5,1497693.39931482,-2517487.2763675,0,8492361.98336571,4810.04367136531,16157.1124535285,4456.39633224003,5730712.88160742,115756670.250426,13228704.5403776,"5_37_15"
"115","2020-05-17",16024383.67,1504206.81061387,-1905468.09164232,0,8465339.46932081,6255.56455262438,16157.1124535285,4456.39633224003,5749518.9043975,115756670.250426,13840466.1660283,"5_37_15"
"116","2020-05-24",298070926.3,1510703.50719003,-499205.490670309,2697418.17977171,8563602.75477266,6470.64798824555,16157.1124535285,399247.303940851,5770382.3690574,115756670.250426,18464776.3845041,"5_37_15"
"117","2020-05-31",308051668.1,1517200.20376618,1115455.89381705,0,8642212.74442597,81822.0869270361,16157.1124535285,1529757.94666477,5791627.32279221,115756670.250426,18694233.3108467,"5_37_15"
"118","2020-06-07",314923043.7,1523696.90034234,2093396.48856045,0,8371990.55186079,187878.794666946,5388.57329451288,2825400.6174821,5830700.17341503,115756670.250426,20838452.0996222,"5_37_15"
"119","2020-06-14",327659351.5,1530177.59554343,2140316.4133731,0,8566058.83331213,237109.766839273,726.151856116984,3761530.76779,5863242.11541799,115756670.250426,22099161.644132,"5_37_15"
"120","2020-06-21",323526762.1,1536658.29074452,1800583.11151694,0,8526753.71565698,248458.418415762,179.119547297391,4283291.21742739,5887353.01128242,115756670.250426,22283276.8845913,"5_37_15"
"121","2020-06-28",276481175.9,1543138.98594562,1888719.75355289,-804170.58442751,8855934.07601886,218483.693735184,233.841094670533,4518606.97000116,5906967.65769243,115756670.250426,22127914.3936133,"5_37_15"
"122","2020-07-05",430608370.9,1549603.90439811,2673826.27110065,0,8964023.88654148,1041192.717068,1222.16176224093,4603371.34428335,5925518.88244042,115756670.250426,24758759.1675942,"5_37_15"
"123","2020-07-12",434401710.2,1556068.82285059,3680997.46018176,0,9118787.05033767,2480524.85183496,3095.09669549432,4627102.32614206,5941887.06576083,115756670.250426,27408462.6738034,"5_37_15"
"124","2020-07-19",432281508.5,1562521.05266963,4255790.84888923,0,9138440.10047922,3264857.38445242,4655.75870299151,4637279.82192021,5953119.08492334,115756670.250426,28816664.052037,"5_37_15"
